
No compatibility mode selected!


Circuit: * sky130 6t sram — snm direct measurement

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000


No. of Data Rows : 361

Error: measure  vol  (AT) : out of interval

Error: measure  voh  (AT) : out of interval
vm1                 =   7.89273e-01

                  * sky130 6t sram — snm direct measurement
                  DC transfer characteristic  Sat May  9 23:53:40  2026
--------------------------------------------------------------------------------
Index   v-sweep         v(vq)           v(qb_out)       
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	1.800001e+00	
1	5.000000e-03	5.000000e-03	1.800000e+00	
2	1.000000e-02	1.000000e-02	1.800000e+00	
3	1.500000e-02	1.500000e-02	1.800000e+00	
4	2.000000e-02	2.000000e-02	1.800000e+00	
5	2.500000e-02	2.500000e-02	1.800000e+00	
6	3.000000e-02	3.000000e-02	1.800000e+00	
7	3.500000e-02	3.500000e-02	1.800000e+00	
8	4.000000e-02	4.000000e-02	1.800000e+00	
9	4.500000e-02	4.500000e-02	1.800000e+00	
10	5.000000e-02	5.000000e-02	1.800000e+00	
11	5.500000e-02	5.500000e-02	1.800000e+00	
12	6.000000e-02	6.000000e-02	1.800000e+00	
13	6.500000e-02	6.500000e-02	1.800000e+00	
14	7.000000e-02	7.000000e-02	1.800000e+00	
15	7.500000e-02	7.500000e-02	1.800000e+00	
16	8.000000e-02	8.000000e-02	1.800000e+00	
17	8.500000e-02	8.500000e-02	1.800000e+00	
18	9.000000e-02	9.000000e-02	1.800000e+00	
19	9.500000e-02	9.500000e-02	1.800000e+00	
20	1.000000e-01	1.000000e-01	1.800000e+00	
21	1.050000e-01	1.050000e-01	1.800000e+00	
22	1.100000e-01	1.100000e-01	1.800000e+00	
23	1.150000e-01	1.150000e-01	1.800000e+00	
24	1.200000e-01	1.200000e-01	1.800000e+00	
25	1.250000e-01	1.250000e-01	1.800000e+00	
26	1.300000e-01	1.300000e-01	1.800000e+00	
27	1.350000e-01	1.350000e-01	1.800000e+00	
28	1.400000e-01	1.400000e-01	1.800000e+00	
29	1.450000e-01	1.450000e-01	1.800000e+00	
30	1.500000e-01	1.500000e-01	1.800000e+00	
31	1.550000e-01	1.550000e-01	1.800000e+00	
32	1.600000e-01	1.600000e-01	1.800000e+00	
33	1.650000e-01	1.650000e-01	1.800000e+00	
34	1.700000e-01	1.700000e-01	1.800000e+00	
35	1.750000e-01	1.750000e-01	1.800000e+00	
36	1.800000e-01	1.800000e-01	1.800000e+00	
37	1.850000e-01	1.850000e-01	1.800000e+00	
38	1.900000e-01	1.900000e-01	1.800000e+00	
39	1.950000e-01	1.950000e-01	1.800000e+00	
40	2.000000e-01	2.000000e-01	1.800000e+00	
41	2.050000e-01	2.050000e-01	1.800000e+00	
42	2.100000e-01	2.100000e-01	1.800000e+00	
43	2.150000e-01	2.150000e-01	1.800000e+00	
44	2.200000e-01	2.200000e-01	1.800000e+00	
45	2.250000e-01	2.250000e-01	1.800000e+00	
46	2.300000e-01	2.300000e-01	1.800000e+00	
47	2.350000e-01	2.350000e-01	1.800000e+00	
48	2.400000e-01	2.400000e-01	1.800000e+00	
49	2.450000e-01	2.450000e-01	1.800000e+00	
50	2.500000e-01	2.500000e-01	1.800000e+00	
51	2.550000e-01	2.550000e-01	1.800000e+00	
52	2.600000e-01	2.600000e-01	1.800000e+00	
53	2.650000e-01	2.650000e-01	1.799999e+00	
54	2.700000e-01	2.700000e-01	1.799999e+00	

Index   v-sweep         v(vq)           v(qb_out)       
--------------------------------------------------------------------------------
55	2.750000e-01	2.750000e-01	1.799999e+00	
56	2.800000e-01	2.800000e-01	1.799999e+00	
57	2.850000e-01	2.850000e-01	1.799999e+00	
58	2.900000e-01	2.900000e-01	1.799999e+00	
59	2.950000e-01	2.950000e-01	1.799999e+00	
60	3.000000e-01	3.000000e-01	1.799999e+00	
61	3.050000e-01	3.050000e-01	1.799998e+00	
62	3.100000e-01	3.100000e-01	1.799998e+00	
63	3.150000e-01	3.150000e-01	1.799998e+00	
64	3.200000e-01	3.200000e-01	1.799998e+00	
